Date,Lag_GSPC,GSPC
1998-02-16,0.002617399,0
1998-02-17,0.009112544,0.002617399
1998-02-18,-0.003681815,0.009112544
1998-02-19,0.005766845,-0.003681815
1998-02-20,0.003800054,0.005766845
1998-02-23,-0.007301478,0.003800054
1998-02-24,0.011974038,-0.007301478
1998-02-25,0.005532668,0.011974038
1998-02-26,6.39E-04,0.005532668
1998-02-27,-0.001562901,6.39E-04
1998-03-02,0.004123384,-0.001562901
1998-03-03,-0.004458151,0.004123384
1998-03-04,-0.011724965,-0.004458151
1998-03-05,0.01994096,-0.011724965
1998-03-06,-0.003201586,0.01994096
1998-03-09,0.01134641,-0.003201586
1998-03-10,0.003965206,0.01134641
1998-03-11,0.001357149,0.003965206
1998-03-12,-0.001224446,0.001357149
1998-03-13,0.009975609,-0.001224446
1998-03-16,0.001093268,0.009975609
1998-03-17,0.004692553,0.001093268
1998-03-18,0.00388751,0.004692553
1998-03-19,0.008644304,0.00388751
1998-03-20,-0.003284312,0.008644304
1998-03-23,0.00921909,-0.003284312
1998-03-24,-0.003364509,0.00921909
1998-03-25,-0.001025478,-0.003364509
1998-03-26,-0.004869284,-0.001025478
1998-03-27,-0.001679658,-0.004869284
1998-03-30,0.007452473,-0.001679658
1998-03-31,0.005808962,0.007452473
1998-04-01,0.010702509,0.005808962
1998-04-02,0.002401712,0.010702509
1998-04-03,-0.001175689,0.002401712
1998-04-06,-0.010549462,-0.001175689
1998-04-07,-0.007120026,-0.010549462
1998-04-08,0.008187736,-0.007120026
1998-04-09,0,0.008187736
1998-04-10,-8.82E-04,0
1998-04-13,0.005461038,-8.82E-04
1998-04-14,0.003199593,0.005461038
1998-04-15,-0.009961318,0.003199593
1998-04-16,0.013129688,-0.009961318
1998-04-17,8.28E-04,0.013129688
1998-04-20,0.002687687,8.28E-04
1998-04-21,0.003434897,0.002687687
1998-04-22,-0.009694555,0.003434897
1998-04-23,-0.010432423,-0.009694555
1998-04-24,-0.019279704,-0.010432423
1998-04-27,-0.001316154,-0.019279704
1998-04-28,0.008764098,-0.001316154
1998-04-29,0.015649271,0.008764098
1998-04-30,0.008320216,0.015649271
1998-05-01,9.54E-04,0.008320216
1998-05-04,-0.005855202,9.54E-04
1998-05-05,-0.009484497,-0.005855202
1998-05-06,-0.008851345,-0.009484497
1998-05-07,0.011870628,-0.008851345
1998-05-08,-0.00135362,0.011870628
1998-05-11,0.008268293,-0.00135362
1998-05-12,0.002751365,0.008268293
1998-05-13,-0.001331704,0.002751365
1998-05-14,-0.007732457,-0.001331704
1998-05-15,-0.002624655,-0.007732457
1998-05-18,0.003346,-0.002624655
1998-05-19,0.008598348,0.003346
1998-05-20,-0.003949783,0.008598348
1998-05-21,-0.003741158,-0.003949783
1998-05-22,0,-0.003741158
1998-05-25,-0.014813504,0
1998-05-26,-0.001636204,-0.014813504
1998-05-27,0.004916543,-0.001636204
1998-05-28,-0.006177141,0.004916543
1998-05-29,1.47E-04,-0.006177141
1998-06-01,0.002053192,1.47E-04
1998-06-02,-0.009595499,0.002053192
1998-06-03,0.011175433,-0.009595499
1998-06-04,0.017381721,0.011175433
1998-06-05,0.001669856,0.017381721
1998-06-08,0.002411056,0.001669856
1998-06-09,-0.005481,0.002411056
1998-06-10,-0.015913324,-0.005481
1998-06-11,0.003891913,-0.015913324
1998-06-12,-0.019866365,0.003891913
1998-06-15,0.009823452,-0.019866365
1998-06-16,0.017947958,0.009823452
1998-06-17,-6.68E-04,0.017947958
1998-06-18,-0.005170034,-6.68E-04
1998-06-19,0.002325841,-0.005170034
1998-06-22,0.014756963,0.002325841
1998-06-23,0.011960817,0.014756963
1998-06-24,-0.00317772,0.011960817
1998-06-25,0.003471169,-0.00317772
1998-06-26,0.004668231,0.003471169
1998-06-29,-0.004084378,0.004668231
1998-06-30,0.012982514,-0.004084378
1998-07-01,-0.001863216,0.012982514
1998-07-02,0,-0.001863216
1998-07-03,0.009516505,0
1998-07-06,-0.002306967,0.009516505
1998-07-07,0.010150149,-0.002306967
1998-07-08,-0.006704458,0.010150149
1998-07-09,0.004980231,-0.006704458
1998-07-10,7.39E-04,0.004980231
1998-07-13,0.010633472,7.39E-04
1998-07-14,-0.002352194,0.010633472
1998-07-15,0.00781397,-0.002352194
1998-07-16,0.002331109,0.00781397
1998-07-17,-0.002233009,0.002331109
1998-07-20,-0.016071303,-0.002233009
1998-07-21,-8.50E-04,-0.016071303
1998-07-22,-0.020900588,-8.50E-04
1998-07-23,9.21E-04,-0.020900588
1998-07-24,0.005671433,9.21E-04
1998-07-27,-0.01484396,0.005671433
1998-07-28,-0.004450408,-0.01484396
1998-07-29,0.015765938,-0.004450408
1998-07-30,-0.019493336,0.015765938
1998-07-31,-0.007343913,-0.019493336
1998-08-03,-0.036244605,-0.007343913
1998-08-04,0.008683785,-0.036244605
1998-08-05,0.007582507,0.008683785
1998-08-06,-1.65E-04,0.007582507
1998-08-07,-0.005791855,-1.65E-04
1998-08-10,-0.013073134,-0.005791855
1998-08-11,0.014256573,-0.013073134
1998-08-12,-0.00858676,0.014256573
1998-08-13,-0.011312606,-0.00858676
1998-08-14,0.019684821,-0.011312606
1998-08-17,0.016176425,0.019684821
1998-08-18,-0.002851337,0.016176425
1998-08-19,-0.005883178,-0.002851337
1998-08-20,-0.009490643,-0.005883178
1998-08-21,0.006381585,-0.009490643
1998-08-24,0.004328451,0.006381585
1998-08-25,-0.007924267,0.004328451
1998-08-26,-0.038369637,-0.007924267
1998-08-27,-0.014818818,-0.038369637
1998-08-28,-0.068014083,-0.014818818
1998-08-31,0.038630265,-0.068014083
1998-09-01,-0.003801853,0.038630265
1998-09-02,-0.008298976,-0.003801853
1998-09-03,-0.00852116,-0.008298976
1998-09-04,0,-0.00852116
1998-09-07,0.050898979,0
1998-09-08,-0.016864371,0.050898979
1998-09-09,-0.025849741,-0.016864371
1998-09-10,0.029453469,-0.025849741
1998-09-11,0.020474474,0.029453469
1998-09-14,0.007730338,0.020474474
1998-09-15,0.007516696,0.007730338
1998-09-16,-0.02545241,0.007516696
1998-09-17,0.001197436,-0.02545241
1998-09-18,0.00372515,0.001197436
1998-09-21,0.005606061,0.00372515
1998-09-22,0.035410741,0.005606061
1998-09-23,-0.021921222,0.035410741
1998-09-24,0.001946859,-0.021921222
1998-09-25,0.003771181,0.001946859
1998-09-28,3.15E-04,0.003771181
1998-09-29,-0.030514203,3.15E-04
1998-09-30,-0.03010786,-0.030514203
1998-10-01,0.016433622,-0.03010786
1998-10-02,-0.014003569,0.016433622
1998-10-05,-0.004015913,-0.014003569
1998-10-06,-0.014127742,-0.004015913
1998-10-07,-0.011579502,-0.014127742
1998-10-08,0.026004766,-0.011579502
1998-10-09,0.013531229,0.026004766
1998-10-12,-0.002916713,0.013531229
1998-10-13,0.010786129,-0.002916713
1998-10-14,0.041729197,0.010786129
1998-10-15,0.008525193,0.041729197
1998-10-16,0.005651134,0.008525193
1998-10-19,0.001449599,0.005651134
1998-10-20,0.00563006,0.001449599
1998-10-21,0.008000538,0.00563006
1998-10-22,-0.007241614,0.008000538
1998-10-23,0.001540999,-0.007241614
1998-10-26,-0.006509233,0.001540999
1998-10-27,0.002581336,-0.006509233
1998-10-28,0.016702795,0.002581336
1998-10-29,0.01173187,0.016702795
1998-10-30,0.011768713,0.01173187
1998-11-02,-6.84E-04,0.011768713
1998-11-03,0.00704879,-6.84E-04
1998-11-04,0.013569624,0.00704879
1998-11-05,0.006314798,0.013569624
1998-11-06,-0.009474114,0.006314798
1998-11-09,-0.001716458,-0.009474114
1998-11-10,-0.006461311,-0.001716458
1998-11-11,-0.002926064,-0.006461311
1998-11-12,0.007184488,-0.002926064
1998-11-13,0.009016473,0.007184488
1998-11-16,0.003037276,0.009016473
1998-11-17,0.004529047,0.003037276
1998-11-18,0.007103667,0.004529047
1998-11-19,0.009491558,0.007103667
1998-11-20,0.021193684,0.009491558
1998-11-23,-0.004393139,0.021193684
1998-11-24,0.003279829,-0.004393139
1998-11-25,0,0.003279829
1998-11-26,0.004600302,0
1998-11-27,-0.024070477,0.004600302
1998-11-30,0.010011794,-0.024070477
1998-12-01,-0.003428995,0.010011794
1998-12-02,-0.018023466,-0.003428995
1998-12-03,0.023127597,-0.018023466
1998-12-04,0.009313834,0.023127597
1998-12-07,-0.005321164,0.009313834
1998-12-08,0.001786034,-0.005321164
1998-12-09,-0.015606359,0.001786034
1998-12-10,0.00123598,-0.015606359
1998-12-11,-0.021655274,0.00123598
1998-12-14,0.018953738,-0.021655274
1998-12-15,-7.65E-04,0.018953738
1998-12-16,0.015525793,-7.65E-04
1998-12-17,0.006822191,0.015525793
1998-12-18,0.012465962,0.006822191
1998-12-21,6.07E-04,0.012465962
1998-12-22,0.02074669,6.07E-04
1998-12-23,-0.001847737,0.02074669
1998-12-24,0,-0.001847737
1998-12-25,-6.36E-04,0
1998-12-28,0.013317179,-6.36E-04
1998-12-29,-0.007956132,0.013317179
1998-12-30,-0.002191743,-0.007956132
1998-12-31,0,-0.002191743
1999-01-01,-9.19E-04,0
1999-01-04,0.013581999,-9.19E-04
1999-01-05,0.022140407,0.013581999
1999-01-06,-0.002051328,0.022140407
1999-01-07,0.004221359,-0.002051328
1999-01-08,-0.008791506,0.004221359
1999-01-11,-0.01928189,-0.008791506
1999-01-12,-0.004122586,-0.01928189
1999-01-13,-0.017992614,-0.004122586
1999-01-14,0.025631354,-0.017992614
1999-01-15,0,0.025631354
1999-01-18,0.007029897,0
1999-01-19,0.003690092,0.007029897
1999-01-20,-0.017077526,0.003690092
1999-01-21,-0.008071904,-0.017077526
1999-01-22,0.00717443,-0.008071904
1999-01-25,0.014854438,0.00717443
1999-01-26,-0.007298524,0.014854438
1999-01-27,0.017857534,-0.007298524
1999-01-28,0.01127735,0.017857534
1999-01-29,-0.005188971,0.01127735
1999-02-01,-0.008648869,-0.005188971
1999-02-02,0.00798735,-0.008648869
1999-02-03,-0.018536682,0.00798735
1999-02-04,-0.007280768,-0.018536682
1999-02-05,0.003525896,-0.007280768
1999-02-08,-0.022214722,0.003525896
1999-02-09,0.006093076,-0.022214722
1999-02-10,0.024919283,0.006093076
1999-02-11,-0.019066404,0.024919283
1999-02-12,0,-0.019066404
1999-02-15,0.009543699,0
1999-02-16,-0.014365405,0.009543699
1999-02-17,0.010824898,-0.014365405
1999-02-18,0.001567909,0.010824898
1999-02-19,0.026565134,0.001567909
1999-02-22,-7.55E-04,0.026565134
1999-02-23,-0.013979153,-7.55E-04
1999-02-24,-0.00669375,-0.013979153
1999-02-25,-0.005373459,-0.00669375
1999-02-26,-0.001752297,-0.005373459
1999-03-01,-0.008623506,-0.001752297
1999-03-02,0.001795146,-0.008623506
1999-03-03,0.015427274,0.001795146
1999-03-04,0.023126128,0.015427274
1999-03-05,0.005692027,0.023126128
1999-03-08,-0.002253018,0.005692027
1999-03-09,0.005469434,-0.002253018
1999-03-10,0.008423804,0.005469434
1999-03-11,-0.00238124,0.008423804
1999-03-12,0.009786917,-0.00238124
1999-03-15,-6.73E-04,0.009786917
1999-03-16,-0.006552503,-6.73E-04
1999-03-17,0.014431973,-0.006552503
1999-03-18,-0.01311003,0.014431973
1999-03-19,-0.001754827,-0.01311003
1999-03-22,-0.026884908,-0.001754827
1999-03-23,0.005110329,-0.026884908
1999-03-24,0.016869142,0.005110329
1999-03-25,-0.005573641,0.016869142
1999-03-26,0.021336135,-0.005573641
1999-03-29,-0.00718994,0.021336135
1999-03-30,-0.011055164,-0.00718994
1999-03-31,0.005713734,-0.011055164
1999-04-01,0,0.005713734
1999-04-02,0.021179254,0
1999-04-05,-0.00244488,0.021179254
1999-04-06,0.006829098,-0.00244488
1999-04-07,0.012879715,0.006829098
1999-04-08,0.003251534,0.012879715
1999-04-09,0.007624155,0.003251534
1999-04-12,-0.006484517,0.007624155
1999-04-13,-0.015839153,-0.006484517
1999-04-14,-0.004207917,-0.015839153
1999-04-15,-0.002910365,-0.004207917
1999-04-16,-0.022380607,-0.002910365
1999-04-19,0.012943252,-0.022380607
1999-04-20,0.022929596,0.012943252
1999-04-21,0.016989455,0.022929596
1999-04-22,-0.001449765,0.016989455
1999-04-23,0.00235108,-0.001449765
1999-04-26,0.002029359,0.00235108
1999-04-27,-0.008724695,0.002029359
1999-04-28,-0.005981211,-0.008724695
1999-04-29,-0.005696851,-0.005981211
1999-04-30,0.014567287,-0.005696851
1999-05-03,-0.016705672,0.014567287
1999-05-04,0.011494038,-0.016705672
1999-05-05,-0.011326279,0.011494038
1999-05-06,0.00972182,-0.011326279
1999-05-07,-0.003494387,0.00972182
1999-05-10,0.011422768,-0.003494387
1999-05-11,0.006189107,0.011422768
1999-05-12,0.002610014,0.006189107
1999-05-13,-0.021761392,0.002610014
1999-05-14,0.001263224,-0.021761392
1999-05-17,-0.004606264,0.001263224
1999-05-18,0.008182608,-0.004606264
1999-05-19,-0.004017188,0.008182608
1999-05-20,-0.006378642,-0.004017188
1999-05-21,-0.017770572,-0.006378642
1999-05-24,-0.017028278,-0.017770572
1999-05-25,0.015851748,-0.017028278
1999-05-26,-0.017895993,0.015851748
1999-05-27,0.015943321,-0.017895993
1999-05-28,0,0.015943321
1999-05-31,-0.005822494,0
1999-06-01,4.25E-04,-0.005822494
1999-06-02,0.00365303,4.25E-04
1999-06-03,0.021707651,0.00365303
1999-06-04,0.005098867,0.021707651
1999-06-07,-0.012881084,0.005098867
1999-06-08,9.94E-04,-0.012881084
1999-06-09,-0.011997261,9.94E-04
1999-06-10,-0.007046201,-0.011997261
1999-06-11,2.78E-04,-0.007046201
1999-06-14,0.005533257,2.78E-04
1999-06-15,0.02247994,0.005533257
1999-06-16,0.007133132,0.02247994
1999-06-17,0.00219415,0.007133132
1999-06-18,0.004587318,0.00219415
1999-06-21,-0.009725719,0.004587318
1999-06-22,-0.002110928,-0.009725719
1999-06-23,-0.012962679,-0.002110928
1999-06-24,-3.57E-04,-0.012962679
1999-06-25,0.01219478,-3.57E-04
1999-06-28,0.015097439,0.01219478
1999-06-29,0.01573126,0.015097439
1999-06-30,0.00601001,0.01573126
1999-07-01,0.007429622,0.00601001
1999-07-02,0,0.007429622
1999-07-05,-0.002228243,0
1999-07-06,0.00557588,-0.002228243
1999-07-07,-0.00103158,0.00557588
1999-07-08,0.006353885,-0.00103158
1999-07-09,-0.002978773,0.006353885
1999-07-12,-0.003959629,-0.002978773
1999-07-13,0.003308063,-0.003959629
1999-07-14,0.008189241,0.003308063
1999-07-15,0.006498229,0.008189241
1999-07-16,-0.007844771,0.006498229
1999-07-19,-0.021702872,-0.007844771
1999-07-20,0.001590344,-0.021702872
1999-07-21,-0.013282245,0.001590344
1999-07-22,-0.002961145,-0.013282245
1999-07-23,-0.006765171,-0.002961145
1999-07-26,0.011188903,-0.006765171
1999-07-27,0.001878473,0.011188903
1999-07-28,-0.017848246,0.001878473
1999-07-29,-0.009179554,-0.017848246
1999-07-30,-5.04E-04,-0.009179554
1999-08-02,-0.00442001,-5.04E-04
1999-08-03,-0.012744178,-0.00442001
1999-08-04,0.006419837,-0.012744178
1999-08-05,-0.010215285,0.006419837
1999-08-06,-0.00191495,-0.010215285
1999-08-09,-0.01261365,-0.00191495
1999-08-10,0.015997752,-0.01261365
1999-08-11,-0.002895716,0.015997752
1999-08-12,0.022739893,-0.002895716
1999-08-13,0.002327342,0.022739893
1999-08-16,0.010061854,0.002327342
1999-08-17,-0.008421667,0.010061854
1999-08-18,-0.006940068,-0.008421667
1999-08-19,0.009836898,-0.006940068
1999-08-20,0.01766408,0.009836898
1999-08-23,0.002411396,0.01766408
1999-08-24,0.013414037,0.002411396
1999-08-25,-0.014314786,0.013414037
1999-08-26,-0.010088024,-0.014314786
1999-08-27,-0.017986011,-0.010088024
1999-08-30,-0.002726534,-0.017986011
1999-08-31,0.008073183,-0.002726534
1999-09-01,-0.008985224,0.008073183
1999-09-02,0.028905857,-0.008985224
1999-09-03,0,0.028905857
1999-09-06,-0.005002829,0
1999-09-07,-0.004665058,-0.005002829
1999-09-08,0.002611323,-0.004665058
1999-09-09,0.002968108,0.002611323
1999-09-10,-0.005570949,0.002968108
1999-09-13,-0.005832744,-0.005570949
1999-09-14,-0.013709649,-0.005832744
1999-09-15,3.87E-04,-0.013709649
1999-09-16,0.012848177,3.87E-04
1999-09-17,8.24E-05,0.012848177
1999-09-20,-0.020928075,8.24E-05
1999-09-21,0.002240822,-0.020928075
1999-09-22,-0.022968139,0.002240822
1999-09-23,-0.002382088,-0.022968139
1999-09-24,0.004658103,-0.002382088
1999-09-27,-8.65E-04,0.004658103
1999-09-28,-0.010786115,-8.65E-04
1999-09-29,0.011305822,-0.010786115
1999-09-30,7.80E-05,0.011305822
1999-10-01,0.016986082,7.80E-05
1999-10-04,-0.002491185,0.016986082
1999-10-05,0.018480846,-0.002491185
1999-10-06,-0.005854843,0.018480846
1999-10-07,0.013949186,-0.005854843
1999-10-08,-6.06E-04,0.013949186
1999-10-11,-0.016604072,-6.06E-04
1999-10-12,-0.02093614,-0.016604072
1999-10-13,-0.001656882,-0.02093614
1999-10-14,-0.028057852,-0.001656882
1999-10-15,0.005387139,-0.028057852
1999-10-18,0.005733011,0.005387139
1999-10-19,0.022286263,0.005733011
1999-10-20,-0.004513676,0.022286263
1999-10-21,0.014054144,-0.004513676
1999-10-22,-0.006161425,0.014054144
1999-10-25,-0.009059755,-0.006161425
1999-10-26,0.011545215,-0.009059755
1999-10-27,0.035266159,0.011545215
1999-10-28,0.015263337,0.035266159
1999-10-29,-0.006464058,0.015263337
1999-11-01,-0.004711551,-0.006464058
1999-11-02,0.005334904,-0.004711551
1999-11-03,0.005690302,0.005334904
1999-11-04,0.005570044,0.005690302
1999-11-05,0.004948096,0.005570044
1999-11-08,-0.008518443,0.004948096
1999-11-09,0.005991395,-0.008518443
1999-11-10,0.005824706,0.005991395
1999-11-11,0.0105686,0.005824706
1999-11-12,-0.001196255,0.0105686
1999-11-15,0.018416606,-0.001196255
1999-11-16,-0.006591214,0.018416606
1999-11-17,0.010087105,-0.006591214
1999-11-18,-0.002063203,0.010087105
1999-11-19,-7.45E-04,-0.002063203
1999-11-22,-0.011471228,-7.45E-04
1999-11-23,0.00885632,-0.011471228
1999-11-24,0,0.00885632
1999-11-25,-3.25E-04,0
1999-11-26,-0.006204938,-3.25E-04
1999-11-29,-0.013439068,-0.006204938
1999-11-30,0.006343058,-0.013439068
1999-12-01,0.008098953,0.006343058
1999-12-02,0.017217403,0.008098953
1999-12-03,-0.00695604,0.017217403
1999-12-06,-0.00994844,-0.00695604
1999-12-07,-0.00375401,-0.00994844
1999-12-08,0.003013064,-0.00375401
1999-12-09,0.006341873,0.003013064
1999-12-10,-0.001284415,0.006341873
1999-12-13,-0.008514526,-0.001284415
1999-12-14,0.007240685,-0.008514526
1999-12-15,0.003856193,0.007240685
1999-12-16,0.00158587,0.003856193
1999-12-17,-0.002068966,0.00158587
1999-12-20,0.010817429,-0.002068966
1999-12-21,0.00188356,0.010817429
1999-12-22,0.015465147,0.00188356
1999-12-23,0,0.015465147
1999-12-24,-8.50E-04,0
1999-12-27,3.84E-04,-8.50E-04
1999-12-28,0.00397893,3.84E-04
1999-12-29,6.90E-04,0.00397893
1999-12-30,0.003263999,6.90E-04
1999-12-31,-0.009549109,0.003263999
2000-01-03,-0.038344668,-0.009549109
2000-01-04,0.001922183,-0.038344668
2000-01-05,9.56E-04,0.001922183
2000-01-06,0.0270904,9.56E-04
2000-01-07,0.011189969,0.0270904
2000-01-10,-0.013062512,0.011189969
2000-01-11,-0.004386372,-0.013062512
2000-01-12,0.012169701,-0.004386372
2000-01-13,0.010671299,0.012169701
2000-01-14,0,0.010671299
2000-01-17,-0.006832071,0
2000-01-18,5.22E-04,-0.006832071
2000-01-19,-0.007095321,5.22E-04
2000-01-20,-0.002912319,-0.007095321
2000-01-21,-0.027633594,-0.002912319
2000-01-24,0.0060648,-0.027633594
2000-01-25,-0.004212721,0.0060648
2000-01-26,-0.003938428,-0.004212721
2000-01-27,-0.027456829,-0.003938428
2000-01-28,0.025217567,-0.027456829
2000-01-31,0.010627819,0.025217567
2000-02-01,-1.14E-04,0.010627819
2000-02-02,0.011248138,-1.14E-04
2000-02-03,-4.21E-04,0.011248138
2000-02-04,-9.13E-05,-4.21E-04
2000-02-07,0.012273199,-9.13E-05
2000-02-08,-0.020815422,0.012273199
2000-02-09,0.003626804,-0.020815422
2000-02-10,-0.02096932,0.003626804
2000-02-11,0.00203295,-0.02096932
2000-02-14,0.008712684,0.00203295
2000-02-15,-0.010256413,0.008712684
2000-02-16,4.25E-04,-0.010256413
2000-02-17,-0.030376186,4.25E-04
2000-02-18,0,-0.030376186
2000-02-21,0.004516844,0
2000-02-22,0.006300906,0.004516844
2000-02-23,-0.005335445,0.006300906
2000-02-24,-0.01482904,-0.005335445
2000-02-25,0.011017328,-0.01482904
2000-02-28,0.013627087,0.011017328
2000-02-29,0.009345514,0.013627087
2000-03-01,0.001863463,0.009345514
2000-03-02,0.019837044,0.001863463
2000-03-03,-0.012695427,0.019837044
2000-03-06,-0.025631097,-0.012695427
2000-03-07,0.008173349,-0.025631097
2000-03-08,0.025601808,0.008173349
2000-03-09,-0.004722867,0.025601808
2000-03-10,-0.008207439,-0.004722867
2000-03-13,-0.017685471,-0.008207439
2000-03-14,0.024272516,-0.017685471
2000-03-15,0.047646038,0.024272516
2000-03-16,0.0041139,0.047646038
2000-03-17,-0.005353449,0.0041139
2000-03-20,0.025565854,-0.005353449
2000-03-21,0.004531867,0.025565854
2000-03-22,0.017799046,0.004531867
2000-03-23,7.20E-05,0.017799046
2000-03-24,-0.002356838,7.20E-05
2000-03-27,-0.010584965,-0.002356838
2000-03-28,5.24E-04,-0.010584965
2000-03-29,-0.013655752,5.24E-04
2000-03-30,0.007164304,-0.013655752
2000-03-31,0.004931345,0.007164304
2000-04-03,-0.007463622,0.004931345
2000-04-04,-0.004923956,-0.007463622
2000-04-05,0.009392398,-0.004923956
2000-04-06,0.009997742,0.009392398
2000-04-07,-0.007841208,0.009997742
2000-04-10,-0.002572348,-0.007841208
2000-04-11,-0.022271189,-0.002572348
2000-04-12,-0.018171059,-0.022271189
2000-04-13,-0.058277937,-0.018171059
2000-04-14,0.033083594,-0.058277937
2000-04-17,0.028663407,0.033083594
2000-04-18,-0.009808488,0.028663407
2000-04-19,0.004952866,-0.009808488
2000-04-20,0,0.004952866
2000-04-21,-0.003262407,0
2000-04-24,0.033275955,-0.003262407
2000-04-25,-0.011134091,0.033275955
2000-04-26,0.002689994,-0.011134091
2000-04-27,-0.008526056,0.002689994
2000-04-28,0.010892054,-0.008526056
2000-05-01,-0.014956554,0.010892054
2000-05-02,-0.021565566,-0.014956554
2000-05-03,-0.003907872,-0.021565566
2000-05-04,0.016359642,-0.003907872
2000-05-05,-0.005905196,0.016359642
2000-05-08,-0.008447045,-0.005905196
2000-05-09,-0.020599916,-0.008447045
2000-05-10,0.017902469,-0.020599916
2000-05-11,0.009340679,0.017902469
2000-05-12,0.022097754,0.009340679
2000-05-15,0.00941919,0.022097754
2000-05-16,-0.012441672,0.00941919
2000-05-17,-0.007314607,-0.012441672
2000-05-18,-0.02105469,-0.007314607
2000-05-19,-0.004428004,-0.02105469
2000-05-22,-0.019175843,-0.004428004
2000-05-23,0.018335248,-0.019175843
2000-05-24,-0.012529951,0.018335248
2000-05-25,-0.002533441,-0.012529951
2000-05-26,0,-0.002533441
2000-05-29,0.032241862,0
2000-05-30,-0.001300555,0.032241862
2000-05-31,0.019857865,-0.001300555
2000-06-01,0.019636771,0.019857865
2000-06-02,-0.006518829,0.019636771
2000-06-05,-0.006670645,-0.006518829
2000-06-06,0.009274008,-0.006670645
2000-06-07,-0.006585704,0.009274008
2000-06-08,-0.003229247,-0.006585704
2000-06-09,-0.007515667,-0.003229247
2000-06-12,0.016210194,-0.007515667
2000-06-13,7.49E-04,0.016210194
2000-06-14,0.005569342,7.49E-04
2000-06-15,-0.009650186,0.005569342
2000-06-16,0.01470852,-0.009650186
2000-06-19,-0.006763155,0.01470852
2000-06-20,0.002154581,-0.006763155
2000-06-21,-0.018220137,0.002154581
2000-06-22,-0.007368283,-0.018220137
2000-06-23,0.009594361,-0.007368283
2000-06-26,-0.003270788,0.009594361
2000-06-27,0.00294364,-0.003270788
2000-06-28,-0.008543965,0.00294364
2000-06-29,0.00846509,-0.008543965
2000-06-30,0.010270908,0.00846509
2000-07-03,0,0.010270908
2000-07-04,-0.015862146,0
2000-07-05,0.007218813,-0.015862146
2000-07-06,0.01526082,0.007218813
2000-07-07,-0.002217884,0.01526082
2000-07-10,0.00356461,-0.002217884
2000-07-11,0.008130327,0.00356461
2000-07-12,0.001955846,0.008130327
2000-07-13,0.009452892,0.001955846
2000-07-14,3.38E-04,0.009452892
2000-07-17,-0.011089117,3.38E-04
2000-07-18,-0.007886265,-0.011089117
2000-07-19,0.009183774,-0.007886265
2000-07-20,-0.010283708,0.009183774
2000-07-21,-0.010741798,-0.010283708
2000-07-24,0.006952128,-0.010741798
2000-07-25,-0.014954477,0.006952128
2000-07-26,-0.001927851,-0.014954477
2000-07-27,-0.020508809,-0.001927851
2000-07-28,0.007704781,-0.020508809
2000-07-31,0.005080981,0.007704781
2000-08-01,4.17E-04,0.005080981
2000-08-02,0.009633772,4.17E-04
2000-08-03,0.007139116,0.009633772
2000-08-04,0.011203469,0.007139116
2000-08-07,0.002352502,0.011203469
2000-08-08,-0.006696826,0.002352502
2000-08-09,-0.008568302,-0.006696826
2000-08-10,0.007936974,-0.008568302
2000-08-11,0.013398259,0.007936974
2000-08-14,-0.004780233,0.013398259
2000-08-15,-0.003085412,-0.004780233
2000-08-16,0.01096055,-0.003085412
2000-08-17,-0.002907601,0.01096055
2000-08-18,0.005202055,-0.002907601
2000-08-21,-9.00E-04,0.005202055
2000-08-22,0.005233168,-9.00E-04
2000-08-23,0.001553874,0.005233168
2000-08-24,-0.00123324,0.001553874
2000-08-25,0.005071536,-0.00123324
2000-08-28,-0.002806967,0.005071536
2000-08-29,-0.004801833,-0.002806967
2000-08-30,0.010042718,-0.004801833
2000-08-31,0.00203598,0.010042718
2000-09-01,0,0.00203598
2000-09-04,-0.009002061,0
2000-09-05,-0.009840192,-0.009002061
2000-09-06,0.00687553,-0.009840192
2000-09-07,-0.005331086,0.00687553
2000-09-08,-0.003506183,-0.005331086
2000-09-11,-0.004881632,-0.003506183
2000-09-12,0.001970353,-0.004881632
2000-09-13,-0.00272073,0.001970353
2000-09-14,-0.010169654,-0.00272073
2000-09-15,-0.014531248,-0.010169654
2000-09-18,0.010654141,-0.014531248
2000-09-19,-0.005863455,0.010654141
2000-09-20,-0.001577795,-0.005863455
2000-09-21,-2.28E-04,-0.001577795
2000-09-22,-0.006688623,-2.28E-04
2000-09-25,-0.008213913,-0.006688623
2000-09-26,-4.48E-04,-0.008213913
2000-09-27,0.022235217,-4.48E-04
2000-09-28,-0.01493532,0.022235217
2000-09-29,-1.95E-04,-0.01493532
2000-10-02,-0.006802545,-1.95E-04
2000-10-03,0.005510134,-0.006802545
2000-10-04,0.001366559,0.005510134
2000-10-05,-0.0190005,0.001366559
2000-10-06,-0.004939681,-0.0190005
2000-10-09,-0.010705911,-0.004939681
2000-10-10,-0.016171399,-0.010705911
2000-10-11,-0.025509448,-0.016171399
2000-10-12,0.033381472,-0.025509448
2000-10-13,3.27E-04,0.033381472
2000-10-16,-0.017932246,3.27E-04
2000-10-17,-0.005807511,-0.017932246
2000-10-18,0.034743285,-0.005807511
2000-10-19,0.005882978,0.034743285
2000-10-20,-8.23E-04,0.005882978
2000-10-23,0.001683629,-8.23E-04
2000-10-24,-0.023767447,0.001683629
2000-10-25,-3.37E-04,-0.023767447
2000-10-26,0.011096139,-3.37E-04
